id,eps,dfs_type,dfs_time,dfs_visit,dfs_status,sa0_type,sa0_time,sa0_visit,sa0_status,sa0_status_lb,sa1_type,sa1_time,sa1_visit,sa1_status,sa1_status_lb,sa2_type,sa2_time,sa2_visit,sa2_status,sa2_status_lb,sa3_type,sa3_time,sa3_visit,sa3_status,sa3_status_lb,sa4_type,sa4_time,sa4_visit,sa4_status,sa4_status_lb,sa5_type,sa5_time,sa5_visit,sa5_status,sa5_status_lb
7,0.0196078431372549,DFS:,1.5770461559295654,7,Status.VERIFIED,SA0:,1.803616285324097,7,Status.VERIFIED,-0.0033154285047203,SA1:,1.843334436416626,7,Status.VERIFIED,-0.0033154285047203,SA2:,1.737433671951294,7,Status.VERIFIED,-0.0033154285047203,SA3:,1.7505903244018557,7,Status.VERIFIED,-0.0033154285047203,SA4:,1.7554504871368408,7,Status.VERIFIED,-0.0033154285047203,SA5:,1.6930134296417236,7,Status.VERIFIED,-0.0033154285047203
7,0.0196078431372549,DFS:,1.9343469142913816,7,Status.VERIFIED,SA0:,1.803616285324097,7,Status.VERIFIED,-0.0033154285047203,SA1:,1.843334436416626,7,Status.VERIFIED,-0.0033154285047203,SA2:,1.737433671951294,7,Status.VERIFIED,-0.0033154285047203,SA3:,1.7505903244018557,7,Status.VERIFIED,-0.0033154285047203,SA4:,1.7554504871368408,7,Status.VERIFIED,-0.0033154285047203,SA5:,1.6930134296417236,7,Status.VERIFIED,-0.0033154285047203
7,0.0235294117647058,DFS:,369.1364781856537,669,Status.VERIFIED,SA0:,1000.2010748386384,391,Status.UNKNOWN,-0.565262496471405,SA1:,1000.2664279937744,411,Status.UNKNOWN,-0.565262496471405,SA2:,1000.1653444766998,415,Status.UNKNOWN,-0.565262496471405,SA3:,1000.1675868034364,393,Status.UNKNOWN,-0.565262496471405,SA4:,1000.153520822525,399,Status.UNKNOWN,-0.565262496471405,SA5:,1000.1679756641388,377,Status.UNKNOWN,-0.565262496471405
8,0.0117647058823529,DFS:,0.7089614868164062,3,Status.VERIFIED,SA0:,0.8923985958099365,3,Status.VERIFIED,0.0177191291004419,SA1:,0.7921640872955322,3,Status.VERIFIED,0.0177191291004419,SA2:,0.7864830493927002,3,Status.VERIFIED,0.0177191291004419,SA3:,0.8394899368286133,3,Status.VERIFIED,0.0177191291004419,SA4:,0.7964394092559814,3,Status.VERIFIED,0.0177191291004419,SA5:,0.7820515632629395,3,Status.VERIFIED,0.0177191291004419
9,0.0313725490196078,DFS:,72.06598496437073,151,Status.VERIFIED,SA0:,75.84344792366028,151,Status.VERIFIED,-0.5010838508605957,SA1:,76.4821367263794,151,Status.VERIFIED,-0.5010838508605957,SA2:,76.73237299919128,151,Status.VERIFIED,-0.5010838508605957,SA3:,76.61663842201233,151,Status.VERIFIED,-0.5010838508605957,SA4:,76.29573917388916,151,Status.VERIFIED,-0.5010838508605957,SA5:,75.47212076187134,151,Status.VERIFIED,-0.5010838508605957
10,0.0470588235294117,DFS:,12.171199798583984,21,Status.VERIFIED,SA0:,12.609126091003418,21,Status.VERIFIED,-0.2112695872783661,SA1:,12.721599817276,21,Status.VERIFIED,-0.2112695872783661,SA2:,12.530964374542236,21,Status.VERIFIED,-0.2112695872783661,SA3:,12.693180322647097,21,Status.VERIFIED,-0.2112695872783661,SA4:,13.059140920639038,21,Status.VERIFIED,-0.2112695872783661,SA5:,13.383994579315186,21,Status.VERIFIED,-0.2112695872783661
11,0.0313725490196078,DFS:,1.7775561809539795,5,Status.VERIFIED,SA0:,1.9216325283050537,5,Status.VERIFIED,-0.0980742648243904,SA1:,1.9487206935882568,5,Status.VERIFIED,-0.0980742648243904,SA2:,1.9021573066711424,5,Status.VERIFIED,-0.0980742648243904,SA3:,1.9115161895751955,5,Status.VERIFIED,-0.0980742648243904,SA4:,1.9639959335327148,5,Status.VERIFIED,-0.0980742648243904,SA5:,1.9356675148010252,5,Status.VERIFIED,-0.0980742648243904
11,0.0352941176470588,DFS:,71.02668023109436,133,Status.VERIFIED,SA0:,1000.16907453537,127,Status.UNKNOWN,-0.493435651063919,SA1:,1000.1704289913176,127,Status.UNKNOWN,-0.493435651063919,SA2:,1000.1717941761016,129,Status.UNKNOWN,-0.493435651063919,SA3:,1000.1636340618134,129,Status.UNKNOWN,-0.493435651063919,SA4:,1000.1710298061372,121,Status.UNKNOWN,-0.493435651063919,SA5:,1000.1730523109436,125,Status.UNKNOWN,-0.493435651063919
12,0.0235294117647058,DFS:,158.54895329475403,755,Status.VERIFIED,SA0:,1000.1706674098969,489,Status.UNKNOWN,-0.3236392736434936,SA1:,1000.2034175395966,485,Status.UNKNOWN,-0.3236392736434936,SA2:,1000.1578402519226,459,Status.UNKNOWN,-0.3236392736434936,SA3:,1000.1717660427094,503,Status.UNKNOWN,-0.3236392736434936,SA4:,1000.1612572669984,495,Status.UNKNOWN,-0.3236392736434936,SA5:,1000.1706597805024,495,Status.UNKNOWN,-0.3236392736434936
13,0.0313725490196078,DFS:,200.2688927650452,369,Status.VERIFIED,SA0:,1000.1701567173004,301,Status.UNKNOWN,-0.4121555685997009,SA1:,1000.177698135376,301,Status.UNKNOWN,-0.4121555685997009,SA2:,1000.1757142543792,309,Status.UNKNOWN,-0.4121555685997009,SA3:,1000.1670517921448,307,Status.UNKNOWN,-0.4121555685997009,SA4:,1000.1708285808564,299,Status.UNKNOWN,-0.4121555685997009,SA5:,1000.1662721633912,289,Status.UNKNOWN,-0.4121555685997009
14,0.0313725490196078,DFS:,7.455838441848755,27,Status.VERIFIED,SA0:,7.41303014755249,27,Status.VERIFIED,-0.1242470294237136,SA1:,7.63610029220581,27,Status.VERIFIED,-0.1242470294237136,SA2:,8.074811220169067,27,Status.VERIFIED,-0.1242470294237136,SA3:,7.84502387046814,27,Status.VERIFIED,-0.1242470294237136,SA4:,7.946507692337036,27,Status.VERIFIED,-0.1242470294237136,SA5:,7.726459980010986,27,Status.VERIFIED,-0.1242470294237136
15,0.0313725490196078,DFS:,0.9535598754882812,3,Status.VERIFIED,SA0:,0.9563608169555664,3,Status.VERIFIED,0.1458779275417328,SA1:,1.0379724502563477,3,Status.VERIFIED,0.1458779275417328,SA2:,1.0278117656707764,3,Status.VERIFIED,0.1458779275417328,SA3:,1.000119686126709,3,Status.VERIFIED,0.1458779275417328,SA4:,1.002692937850952,3,Status.VERIFIED,0.1458779275417328,SA5:,1.0776381492614746,3,Status.VERIFIED,0.1458779275417328
15,0.0352941176470588,DFS:,11.302753210067747,31,Status.VERIFIED,SA0:,11.400479555130005,31,Status.VERIFIED,-0.3455801606178283,SA1:,11.296535968780518,31,Status.VERIFIED,-0.3455801606178283,SA2:,11.880830764770508,31,Status.VERIFIED,-0.3455801606178283,SA3:,11.89874029159546,31,Status.VERIFIED,-0.3455801606178283,SA4:,11.767234563827516,31,Status.VERIFIED,-0.3455801606178283,SA5:,12.054622173309326,31,Status.VERIFIED,-0.3455801606178283
16,0.0274509803921568,DFS:,2.349923610687256,11,Status.VERIFIED,SA0:,2.5627684593200684,11,Status.VERIFIED,-0.2252317070960998,SA1:,2.5544466972351074,11,Status.VERIFIED,-0.2252317070960998,SA2:,2.526163101196289,11,Status.VERIFIED,-0.2252317070960998,SA3:,2.5536623001098637,11,Status.VERIFIED,-0.2252317070960998,SA4:,2.4973337650299072,11,Status.VERIFIED,-0.2252317070960998,SA5:,2.632332324981689,11,Status.VERIFIED,-0.2252317070960998
16,0.0313725490196078,DFS:,26.7271089553833,49,Status.VERIFIED,SA0:,27.624314308166504,49,Status.VERIFIED,-0.5062512755393982,SA1:,27.55047106742859,49,Status.VERIFIED,-0.5062512755393982,SA2:,27.644585609436035,49,Status.VERIFIED,-0.5062512755393982,SA3:,27.414748907089237,49,Status.VERIFIED,-0.5062512755393982,SA4:,27.82741618156433,49,Status.VERIFIED,-0.5062512755393982,SA5:,27.58837628364563,49,Status.VERIFIED,-0.5062512755393982
16,0.0392156862745098,DFS:,23.722402334213257,37,Status.ADV_EXAMPLE,SA0:,88.39167547225952,143,Status.ADV_EXAMPLE,-1.242964506149292,SA1:,51.68530201911926,83,Status.ADV_EXAMPLE,-1.242964506149292,SA2:,108.45483422279358,179,Status.ADV_EXAMPLE,-1.242964506149292,SA3:,115.0273745059967,191,Status.ADV_EXAMPLE,-1.242964506149292,SA4:,63.40355587005615,103,Status.ADV_EXAMPLE,-1.242964506149292,SA5:,69.20395755767822,113,Status.ADV_EXAMPLE,-1.242964506149292
19,0.0196078431372549,DFS:,1.0865116119384766,5,Status.VERIFIED,SA0:,1.2619657516479492,5,Status.VERIFIED,-0.0219276640564203,SA1:,1.236980438232422,5,Status.VERIFIED,-0.0219276640564203,SA2:,1.187560796737671,5,Status.VERIFIED,-0.0219276640564203,SA3:,1.175605535507202,5,Status.VERIFIED,-0.0219276640564203,SA4:,1.142498254776001,5,Status.VERIFIED,-0.0219276640564203,SA5:,1.1966581344604492,5,Status.VERIFIED,-0.0219276640564203
20,0.0274509803921568,DFS:,56.1760847568512,113,Status.VERIFIED,SA0:,1000.2651855945588,109,Status.UNKNOWN,-0.2910407483577728,SA1:,1000.1708343029022,111,Status.UNKNOWN,-0.2910407483577728,SA2:,1000.1523852348328,111,Status.UNKNOWN,-0.2910407483577728,SA3:,60.76498627662659,113,Status.VERIFIED,-0.2910407483577728,SA4:,62.13371014595032,113,Status.VERIFIED,-0.2910407483577728,SA5:,1000.1694688796996,111,Status.UNKNOWN,-0.2910407483577728
