id,eps,oliva_greedy,oliva_greedy_time,oliva_greedy_visit,oliva_greedy_status,oliva_greedy_lb,oliva_balance,oliva_balance_time,oliva_balance_visit,oliva_balance_status,oliva_balance_lb,neuralsat,neuralsat_time,neuralsat_status,bab_baseline,bab_baseline_time,bab_baseline_visit,bab_baseline_status,abcrown,abcrown_status,abcrown_time
34,0.0392156862745098,DFS:,1019.2001428604126,37,Status.UNKNOWN,-7.895267963409424,Balance,976.1792044497676,37,Status.UNKNOWN,-7.895267963409424,neuralsat,1000.1126770973206,Status.UNKNOWN,BaB-Baseline:,1011.3012268543245,49,Status.UNKNOWN,abcrown:,Status.UNKNOWN,1000.2299
34,0.0431372549019607,DFS:,1013.5505101680756,25,Status.UNKNOWN,-10.730759620666504,Balance,1054.1590216685208,29,Status.UNKNOWN,-10.730759620666504,neuralsat,1000.11324095726,Status.UNKNOWN,BaB-Baseline:,1025.1890671253204,38,Status.UNKNOWN,abcrown:,Status.UNKNOWN,1000.1537
34,0.0470588235294117,DFS:,1055.7210998535156,21,Status.UNKNOWN,-13.789214134216309,Balance,1042.9168501882862,23,Status.UNKNOWN,-13.789214134216309,neuralsat,1000.1130051612854,Status.UNKNOWN,BaB-Baseline:,1026.7057871818542,30,Status.UNKNOWN,abcrown:,Status.UNKNOWN,1000.1516
34,0.0509803921568627,DFS:,1024.417927980423,17,Status.UNKNOWN,-17.054954528808594,Balance,999.709619490066,17,Status.UNKNOWN,-17.054954528808594,neuralsat,1000.1091012954712,Status.UNKNOWN,BaB-Baseline:,1029.525096654892,24,Status.UNKNOWN,abcrown:,Status.UNKNOWN,1000.2635
34,0.0549019607843137,DFS:,1081.9803342819214,15,Status.UNKNOWN,-20.50595664978028,Balance,1075.0607592973904,15,Status.UNKNOWN,-20.50595664978028,neuralsat,1000.1135947704316,Status.UNKNOWN,BaB-Baseline:,1042.2350010871887,21,Status.UNKNOWN,abcrown:,Status.UNKNOWN,1000.2067
34,0.0588235294117647,DFS:,1099.1675267219543,13,Status.UNKNOWN,-24.148895263671875,Balance,1109.165265396753,13,Status.UNKNOWN,-24.148895263671875,neuralsat,1000.1121487617492,Status.UNKNOWN,BaB-Baseline:,1013.6516768932344,17,Status.UNKNOWN,abcrown:,Status.UNKNOWN,1000.1805
34,0.0627450980392156,DFS:,1108.5334403514862,11,Status.UNKNOWN,-27.946496963500977,Balance,1118.4634761549098,11,Status.UNKNOWN,-27.946496963500977,neuralsat,1000.05943441391,Status.UNKNOWN,BaB-Baseline:,1029.372449874878,15,Status.UNKNOWN,abcrown:,Status.UNKNOWN,1000.2211
38,0.0196078431372549,DFS:,33.10487103462219,9,Status.VERIFIED,-0.1208114400506019,Balance,31.30793799891929,15,Status.VERIFIED,-0.1208114400506019,neuralsat,6.846383571624756,Status.VERIFIED,BaB-Baseline:,38.834147453308105,15,Status.VERIFIED,abcrown:,Status.VERIFIED,0.1822
38,0.0235294117647058,DFS:,98.62522315979004,17,Status.VERIFIED,-0.9183717370033264,Balance,80.00314507530862,187,Status.VERIFIED,-0.9183717370033264,neuralsat,2.571504592895508,Status.VERIFIED,BaB-Baseline:,1004.955649137497,246,Status.UNKNOWN,abcrown:,Status.VERIFIED,0.1897
39,0.0117647058823529,DFS:,9.521010160446169,3,Status.VERIFIED,0.0055049690417945,Balance,9.184087583110369,3,Status.VERIFIED,0.0055049690417945,neuralsat,2.697197675704956,Status.VERIFIED,BaB-Baseline:,8.88791561126709,3,Status.VERIFIED,abcrown:,Status.VERIFIED,0.2875
39,0.0156862745098039,DFS:,145.24311137199402,21,Status.VERIFIED,-0.8177482485771179,Balance,122.61666504658584,173,Status.VERIFIED,-0.8177482485771179,neuralsat,2.3322250843048096,Status.VERIFIED,BaB-Baseline:,1004.193690776825,205,Status.UNKNOWN,abcrown:,Status.VERIFIED,0.1903
41,0.0274509803921568,DFS:,117.03253126144408,13,Status.VERIFIED,-0.411530077457428,Balance,99.49485273969506,129,Status.VERIFIED,-0.411530077457428,neuralsat,37.19885873794556,Status.VERIFIED,BaB-Baseline:,1004.6272361278534,162,Status.UNKNOWN,abcrown:,Status.VERIFIED,86.4725
41,0.0313725490196078,DFS:,763.3260495662689,39,Status.VERIFIED,-1.4635964632034302,Balance,697.7561349182791,57,Status.UNKNOWN,-1.4635964632034302,neuralsat,1000.112783908844,Status.UNKNOWN,BaB-Baseline:,1010.9153418540956,74,Status.UNKNOWN,abcrown:,Status.UNKNOWN,1000.2879
41,0.0352941176470588,DFS:,879.1336550712585,33,Status.VERIFIED,-3.3477489948272705,Balance,704.4797252213965,41,Status.VERIFIED,-3.3477489948272705,neuralsat,1000.1136696338654,Status.UNKNOWN,BaB-Baseline:,1004.283385515213,54,Status.UNKNOWN,abcrown:,Status.UNKNOWN,1000.2481
41,0.0392156862745098,DFS:,1037.7573494911194,33,Status.UNKNOWN,-5.52155065536499,Balance,994.5154233895856,33,Status.UNKNOWN,-5.52155065536499,neuralsat,1000.1122431755066,Status.UNKNOWN,BaB-Baseline:,1011.691020011902,45,Status.UNKNOWN,abcrown:,Status.UNKNOWN,1000.2786
41,0.0431372549019607,DFS:,1024.1380586624146,25,Status.UNKNOWN,-7.851758480072021,Balance,1035.9505000521087,29,Status.UNKNOWN,-7.851758480072021,neuralsat,1000.1109802722932,Status.UNKNOWN,BaB-Baseline:,1017.5948348045348,37,Status.UNKNOWN,abcrown:,Status.UNKNOWN,1000.1374
